"Order"	"Target"	"genes"	"FFPE.bc0001"	"FFPE.bc0002"	"FFPE.bc0003"	"FFPE.bc0004"	"FFPE.bc0005"	"FFPE.bc0006"	"FFPE.bc0007"	"FFPE.bc0008"	"FFPE.bc0009"	"R0.bc0010"	"R0.bc0011"	"R0.bc0012"	"R0.bc0013"	"R0.bc0014"	"R0.bc0015"	"R0.bc0016"	"R0.bc0017"	"R0.bc0018"	"R0.bc0019"	"R0.bc0020"	"R0.bc0021"	"R0.bc0022"
1	"1:2488086-2488191"	"TNFRSF14"	1.75960313090396	1.05490617868511	1.34442651842858	1.60854705884426	1.49651786302046	1.7675669039758	1.68264446123517	1.37918619343531	1.28285586108363	1.11641289612082	1.24600236730017	1.19421723441925	1.1089051119041	1.08958035242681	1.03770669404015	1.17726231502904	1.32467405097879	1.25303658214005	1.09679120541614	1.18730029997589	1.10896019035113	1.12290298511597
2	"1:2489162-2489276"	"TNFRSF14"	1.42458945903916	1.17800731689356	1.37437273993609	1.26643716466378	1.26192849737009	1.42298570258685	1.38782864035812	1.17135912089168	1.27898016781276	1.18975996859338	1.24255827954576	1.18127426154733	1.17681648905781	1.19027553834179	1.10690474262275	1.1631807381548	1.19210307076962	1.32112168213935	1.20197743198526	1.13747214918067	1.16814954483831	1.17418285010832
3	"1:2489779-2489910"	"TNFRSF14"	1.03738365982871	0.869293712296165	0.925468253015619	0.889564547536001	0.871805122447653	1.01910808576507	1.07738905727409	1.01931487965921	0.879317393088237	0.890008588040983	0.847114808504884	0.809752002774029	0.816737309735176	0.775173932218574	0.800862439415058	0.858599375157128	0.884120525212391	0.834120407980464	0.825573045317936	0.784377256085858	0.896657936881353	0.805239831423638
4	"1:2491259-2491420"	"TNFRSF14"	1.13706273046824	1.07031032311989	1.04351985311685	1.10644879195072	1.1738121022187	1.177465431864	1.28246005236387	1.14854915938649	1.05970108555493	0.921795703548274	0.929846269528592	0.894966016603258	0.902338537804915	0.77994678613199	0.891072651073127	0.803229065180544	0.946004353099046	0.88390501049591	1.00531608146177	0.876814300088798	0.804144163017371	0.935501520093735
5	"1:2492056-2492161"	"TNFRSF14"	0.990561021781379	0.92890582344272	1.03902145726132	0.955021295865383	0.91384857365249	1.09571033338998	1.08429270514886	0.925543279616955	0.907314776030196	0.778279078355001	0.834086371905042	0.904808313121721	0.859410619214149	0.785856267982971	0.895039850357727	0.833179234309823	0.845094553925262	0.83941804452683	0.910672284561747	0.829219256882687	0.911428145503711	0.907536926011435
6	"1:2493109-2493257"	"TNFRSF14"	0.645719545911726	0.656152410926048	0.788676604359555	0.823141944160753	0.954631293607857	0.860424796839823	0.928444831552809	0.820535050759519	0.796178543788042	0.891867519997734	0.879463813793863	0.81484387056401	0.905790071026726	0.81040379118846	0.853185607472574	0.867669053699977	0.83280115387432	0.918738775716493	0.808568327696452	0.864555295719076	0.922656803958856	0.79603432136058
7	"1:2494267-2494372"	"TNFRSF14"	0.991900660715458	0.869808227134136	1.37512158408161	1.22250130947647	1.30010247753168	1.25345994293507	1.32280282897881	1.14319454321198	1.23723012023504	1.10792247164482	1.51186788769163	1.34924378783286	1.32212419652503	1.39607316186155	1.39498720104706	1.28376550217062	1.38412055800421	1.42423103524337	1.26584692170742	1.31507435818322	1.38502579529994	1.39613958064844
8	"1:2494584-2494715"	"TNFRSF14"	0.957057994279559	0.897202315131548	1.08917555435064	1.02510028188014	1.09717320313692	1.07742292740106	1.14318178894385	1.14089912702691	1.1714038629298	1.05497781697677	1.09177433162167	1.13653332324672	1.1314024546771	1.06976512664656	1.05990679952301	1.03389832862456	1.01399736806652	1.15918726821391	1.07827304390264	1.15759457473472	1.01992863087287	1.13930541580719
8359	"1:4849324-4849443"	"Tiling_rs2235438"	0.902954833324584	0.856535842944033	0.736761509070237	0.930837793036565	0.955380582174291	0.865617640758129	0.866996082710663	0.851007503917601	0.849312295518947	0.980021968325383	0.91191634476252	1.10207385345313	0.876321418430358	1.10822003766024	0.976146231257706	0.953700695134505	0.969148080488302	1.08592001198995	0.84852672799042	0.989274608861862	1.18909133538963	0.871231517815667
8360	"1:4955802-4955921"	"Tiling_rs6426446"	0.962700497172918	0.954535382108395	0.900541470975938	0.865757691363416	0.999281268689302	0.87784402356394	0.735722273282656	0.979611702158634	0.920821509543393	0.956169810490174	1.0031115283455	1.03707002183216	0.940369288999074	0.986495418106167	1.04547816061417	1.03066309510081	0.958764756311179	0.998352433699946	0.901221935523737	1.03448597543618	0.919853214027912	0.867871717438725
