"Order"	"Target"	"genes"	"FFPE.bc0001"	"FFPE.bc0002"	"FFPE.bc0003"	"FFPE.bc0004"	"FFPE.bc0005"	"FFPE.bc0006"	"FFPE.bc0007"	"FFPE.bc0008"	"FFPE.bc0009"	"R0.bc0010"	"R0.bc0011"	"R0.bc0012"	"R0.bc0013"	"R0.bc0014"	"R0.bc0015"	"R0.bc0016"	"R0.bc0017"	"R0.bc0018"	"R0.bc0019"	"R0.bc0020"	"R0.bc0021"	"R0.bc0022"
1	"1:2488086-2488191"	"TNFRSF14"	1.75934067843498	1.05471318608487	1.34447077701419	1.60866222314906	1.49724593584204	1.76741600100643	1.68300076554073	1.37883046871147	1.28293735262841	1.11630160909125	1.2458730067597	1.19406835122924	1.10876381968698	1.0894480496475	1.03724229264339	1.17719751688352	1.32496168575289	1.25343296792944	1.09658499405607	1.18704680326392	1.10919278267495	1.12265275429718
2	"1:2489162-2489276"	"TNFRSF14"	1.4244858441033	1.17747013328548	1.37483472416529	1.26652666097137	1.26586140124331	1.42278384650502	1.38754881129648	1.17115063437323	1.27895076508061	1.1895852555834	1.24268769814779	1.18127837478433	1.1771086257979	1.19002066513777	1.10686394642024	1.16293044374606	1.19197800050834	1.32116664667994	1.20177903509106	1.13734735168128	1.16838752934708	1.17397559676068
3	"1:2489779-2489910"	"TNFRSF14"	1.03757207371596	0.869006564875826	0.92546574695332	0.889635133726992	0.874750413212045	1.01908454540578	1.07763474180656	1.01924419164163	0.879269289909793	0.890128533936676	0.847090021126613	0.809680949885137	0.81673673040756	0.775142970227833	0.800715329501741	0.858264860749733	0.884261474952542	0.834136522348535	0.825819394122963	0.784426102259023	0.896910083640888	0.805026086462904
4	"1:2491259-2491420"	"TNFRSF14"	1.13699538192732	1.0701511996571	1.04360070336514	1.10650586459545	1.17559603108059	1.17735914527178	1.28259874663162	1.14842778171599	1.05954128686209	0.921668992920383	0.929642557687614	0.894888394479913	0.90212693790268	0.779824347049758	0.890934649550318	0.803104972808469	0.946049965194133	0.884040982766573	1.00507989989205	0.876823024260232	0.804662779810842	0.935310667627724
5	"1:2492056-2492161"	"TNFRSF14"	0.990401262390602	0.929041632543658	1.03939463181159	0.955019021842259	0.917542211677624	1.09571908497369	1.0844620381208	0.925354032082425	0.90735573196012	0.778390926804266	0.833975927282311	0.904770310844637	0.859079312226638	0.785722239123562	0.89493141275834	0.833127182381978	0.845184861124765	0.839537343513336	0.910716777681704	0.829392657125155	0.911791083003553	0.907443345170161
6	"1:2493109-2493257"	"TNFRSF14"	0.645844860528665	0.656124449112123	0.788831394962896	0.823157390765751	0.959350310466507	0.860382299472269	0.928472647514155	0.820435302715293	0.796166491323802	0.891993099153826	0.879445664464363	0.814924400008789	0.905853824133303	0.810380588829108	0.853423466045485	0.867678569349391	0.832692121518364	0.918899509665476	0.808612353030207	0.864571350548918	0.922985596902272	0.795898249873148
7	"1:2494267-2494372"	"TNFRSF14"	0.991723540160336	0.869840750120711	1.37552932451431	1.22270995863647	1.30795753624237	1.25349643615031	1.3231196777637	1.14341268186122	1.23766885739301	1.1082531641829	1.51182851596583	1.34973183088235	1.32231294078243	1.39655342052392	1.39545494758946	1.28382898141711	1.3839071817819	1.42480637657005	1.26643784312728	1.31521188187954	1.38574618388947	1.39656788772687
8	"1:2494584-2494715"	"TNFRSF14"	0.956871297901332	0.896882297116538	1.08934421400854	1.0252144662986	1.1004610830379	1.077441300043	1.14318158292361	1.14080240041163	1.17133888477877	1.05494622168977	1.09150342655476	1.13652911463854	1.1311934702213	1.06982652509427	1.06002120057083	1.03382242873639	1.01405800479568	1.15938208607602	1.07825635264515	1.15742859077587	1.02017467563404	1.13906888638907
8359	"1:4849324-4849443"	"Tiling_rs2235438"	0.9029116536185	0.85677192716267	0.736911850001365	0.930927279576904	0.957423118026266	0.865441005741691	0.867151070177946	0.850931548696233	0.84929599574979	0.979598480088644	0.91178227177338	1.10209156306694	0.876227149083271	1.10807793000269	0.976127768920395	0.953726510126969	0.969375280729291	1.08597724576702	0.848695388908459	0.989013981197743	1.18923892403034	0.870963723624431
8360	"1:4955802-4955921"	"Tiling_rs6426446"	0.962893917454139	0.954135923089201	0.900687527101272	0.865849245483813	1.00109204680127	0.877841660685333	0.735708715967764	0.979495152178647	0.92075314884736	0.956036062138509	1.00291026736259	1.03698783945172	0.940305849623098	0.986425961331804	1.04519409957151	1.03050515949479	0.9589012076397	0.998494411549849	0.901114570210595	1.03460572678331	0.920013656691548	0.867689789904348
