"Order"	"Target"	"genes"	"FFPE.bc0001"	"FFPE.bc0002"	"FFPE.bc0003"	"FFPE.bc0004"	"FFPE.bc0005"	"FFPE.bc0006"	"FFPE.bc0007"	"FFPE.bc0008"	"FFPE.bc0009"	"R0.bc0010"	"R0.bc0011"	"R0.bc0012"	"R0.bc0013"	"R0.bc0014"	"R0.bc0015"	"R0.bc0016"	"R0.bc0017"	"R0.bc0018"	"R0.bc0019"	"R0.bc0020"	"R0.bc0021"	"R0.bc0022"
1	"1:2488086-2488191"	"TNFRSF14"	1.7657942951987	1.05870746989796	1.3498773823275	1.6160114730943	1.50454932060797	1.77550381004258	1.69013524639468	1.38582537822027	1.2906884258517	1.12287833066641	1.25282410111579	1.20176634324031	1.116279012686	1.0965135367383	1.04381170707965	1.18408356475362	1.3311010731265	1.26193842892417	1.10222743046958	1.19475418794638	1.1167837043994	1.12922931670145
2	"1:2489162-2489276"	"TNFRSF14"	1.42996611597847	1.1813699397898	1.38052260651382	1.27303285669237	1.27229958966981	1.42983403663283	1.3940141207639	1.17697432927024	1.2866292146073	1.19647871035883	1.24963226086231	1.18863069031904	1.18478231818996	1.19810523583527	1.11340227836194	1.169748654033	1.19846031643783	1.33007463673992	1.20778611492315	1.14468989751986	1.17632768034076	1.18086249236056
3	"1:2489779-2489910"	"TNFRSF14"	1.03973435582146	0.871534758926546	0.9304417967121	0.894876428576793	0.879565273281501	1.02431814049556	1.08241669694019	1.02416689693076	0.884817558962099	0.896072420432327	0.852689522923449	0.815225036229615	0.822746087213075	0.779718562088428	0.805962673360553	0.863879758146224	0.889920844740681	0.840712038250742	0.830706435095368	0.789725385951401	0.901600672020314	0.810371310108278
4	"1:2491259-2491420"	"TNFRSF14"	1.14287227350378	1.0748226198117	1.0484732321517	1.1125994738134	1.18242107382738	1.18395475444748	1.28931344709824	1.15516812620445	1.06656014596589	0.92722111177998	0.935540128327686	0.901379872672897	0.90863125514655	0.785242136540213	0.897012979051711	0.808634236171951	0.951037894241627	0.890959552978985	1.01061663793602	0.883296117266103	0.810868631164848	0.941169116456894
5	"1:2492056-2492161"	"TNFRSF14"	0.994771491838105	0.931999394654533	1.04471959989643	0.960840345295236	0.922826658411335	1.10150637292279	1.08975828028501	0.929959769775332	0.913078571882145	0.783532336995587	0.839716560223645	0.910970935110946	0.865141528823905	0.79292280773321	0.900468875651061	0.838638657848384	0.850950694929463	0.846479558492141	0.915927762159689	0.835264284714585	0.919119092439546	0.913330119313462
6	"1:2493109-2493257"	"TNFRSF14"	0.645851814748026	0.656386129890954	0.791074188364816	0.825908282019257	0.961579383104827	0.862959522934074	0.930275557533697	0.821507248214271	0.799149888471325	0.89557095495658	0.883062115032013	0.818493558533138	0.909441673287016	0.813863804657394	0.856167809559024	0.870880190224151	0.83604608554134	0.923170878744193	0.811412121847268	0.867792960973145	0.92635856334491	0.799511160362479
7	"1:2494267-2494372"	"TNFRSF14"	0.994245172129059	0.872302560436513	1.38181093527949	1.22928324778359	1.31429602431687	1.25959261746031	1.32886774579113	1.14863257684718	1.24438670038004	1.11510553539456	1.52031893824293	1.35735156277608	1.33028287514284	1.40350794390883	1.40266321398247	1.29106658071338	1.39170235326882	1.43408922463907	1.27271836912592	1.32263160758365	1.39282945792337	1.40448223544868
8	"1:2494584-2494715"	"TNFRSF14"	0.960223570057301	0.899683767215137	1.09493838961768	1.03112851963609	1.10641087158469	1.08308955207086	1.14850611887223	1.14588562056018	1.17806162851116	1.06147451285605	1.09828025170804	1.14360504001711	1.13857261351814	1.07697106382017	1.06614253601692	1.04007635102317	1.02048070731662	1.16769359010968	1.08399122946164	1.16461309373961	1.02698215359592	1.14600790637188
8359	"1:4849324-4849443"	"Tiling_rs2235438"	0.903758324141786	0.857526907880428	0.737433040844941	0.93192895793549	0.958202766250404	0.866605771707784	0.867843552558738	0.851670108204399	0.85030860442576	0.980534433942087	0.91259506517451	1.10293427906389	0.87716408555206	1.1087952847539	0.97656795200648	0.954275989689011	0.969748194426461	1.0874065088745	0.848912678709104	0.989933590625306	1.18971043402652	0.872024761667878
8360	"1:4955802-4955921"	"Tiling_rs6426446"	0.963677149086945	0.955240385701503	0.901244947170704	0.866693176372917	1.00202535990222	0.878956285890421	0.736367949680022	0.980305940705357	0.921904270009579	0.956977948615747	1.00387230815252	1.03783402903707	0.941310442122384	0.986906647301589	1.04572191337929	1.03114103826313	0.959349505728408	0.999813791133981	0.901508506732572	1.03537428937638	0.920295655082165	0.868771907253407
8361	"1:7434484-7434603"	"Tiling_rs845215"	0.747788291397683	0.664597399367381	0.748410162381069	0.669856069456897	0.67903171979417	0.754985080166363	0.74517516759539	0.733834397252166	0.729758671902245	0.767377199613691	0.742503822408654	0.775530016144166	0.761389627739828	0.684324326763524	0.757303415264604	0.814488268640611	0.689510955161916	0.673589503346895	0.690007454894851	0.713823543571437	0.700135011589128	0.726352377943259
8362	"1:7520069-7520188"	"Tiling_rs1725235"	0.679766378938289	0.868208367677089	0.739147426974	0.753842506726433	0.762174743042881	0.72630879712465	0.897186377409406	0.837207795690455	0.741940296818036	0.74949406550946	0.788672155509237	0.756797724245902	0.770997179379572	0.791276230323949	0.734685064683172	0.765120468047596	0.7433745908373	0.740370467476459	0.874575000998789	0.71090724647777	0.753488390269461	0.755614089025138
9	"1:9770511-9770657"	"PIK3CD"	1.29554239077773	0.94559144412948	1.3021127102426	1.27659502848866	1.32889942639	1.45553882043561	1.07352699423066	1.39697485232519	1.23156009596704	1.41986551676596	1.46186293241517	1.50207161235158	1.48986072897467	1.53249297502335	1.33600273210011	1.39703177873694	1.46654163429904	1.52174806591187	1.47097541667984	1.36521251135775	1.57363237921179	1.35516804479647
10	"1:9775596-9775830"	"PIK3CD"	1.40686216698255	0.959491853370578	1.07157676749123	1.12003568522432	1.11766663676498	1.29366819642409	1.10753007280786	1.11914603096338	1.00720033386198	1.1039177019844	1.13374111191212	1.15901198380106	1.08442964654354	1.14196462883242	1.08668182998228	1.1593659630678	1.11708814068162	1.16699972304239	1.14909001626561	1.18330400701534	1.13900789112956	1.08008468821046
11	"1:9775904-9776139"	"PIK3CD"	1.56894798464898	0.975244684312588	1.34984249112841	1.39213228613311	1.3817556203162	1.6186342686014	1.29277526449605	1.34387702051174	1.27028347868858	1.34890009824367	1.33224424978021	1.3310537825032	1.36980106790588	1.38547589930009	1.29917598660495	1.33977382806685	1.25265609740525	1.41067942178678	1.31103491511575	1.36651013400813	1.35031876268344	1.25523647612522
12	"1:9776495-9776680"	"PIK3CD"	1.41597593516923	0.933875664996597	0.922144786859625	0.987060698183679	0.900328313502102	1.24540498913425	1.13811117396864	0.975887132008079	0.917056996457319	0.942796635535508	0.951535660289378	0.903365083792387	1.01704994036173	1.05266911516614	0.957290745955275	1.02143307389038	1.0451948352785	0.974163082756967	1.08015366438425	1.0056523018976	1.01692823168154	0.899524441143718
