"Order"	"Target"	"genes"	"FFPE.bc0001"	"FFPE.bc0002"	"FFPE.bc0003"	"FFPE.bc0004"	"FFPE.bc0005"	"FFPE.bc0006"	"FFPE.bc0007"	"FFPE.bc0008"	"FFPE.bc0009"	"R0.bc0010"	"R0.bc0011"	"R0.bc0012"	"R0.bc0013"	"R0.bc0014"	"R0.bc0015"	"R0.bc0016"	"R0.bc0017"	"R0.bc0018"	"R0.bc0019"	"R0.bc0020"	"R0.bc0021"	"R0.bc0022"
1	"1:2488086-2488191"	"TNFRSF14"	1.76632982486043	1.05882150705405	1.35115422416027	1.61597601135237	1.50491552331276	1.77556860430001	1.68997001471417	1.38605304414649	1.29058750870519	1.1231111838984	1.25297036565441	1.20186629180325	1.11630749589988	1.09660215699944	1.04417733414514	1.18409031749483	1.33102970510454	1.26152820418792	1.10251920569266	1.19500165796274	1.11684215344912	1.12946562774972
2	"1:2489162-2489276"	"TNFRSF14"	1.43017337496189	1.18187544535244	1.38129547041452	1.27295904074835	1.27241287500553	1.42987858515292	1.39422075360603	1.17710497620896	1.28647000497338	1.19675439373186	1.24963867775328	1.18861001937393	1.18439472699666	1.19812956234728	1.11344979186159	1.16992127757424	1.19850764338549	1.33008414426516	1.20806594300728	1.14472116024396	1.17633911538113	1.18102755240109
3	"1:2489779-2489910"	"TNFRSF14"	1.03951229428939	0.871554999390255	0.930354921816286	0.894796856460329	0.879845391760765	1.02431834017616	1.08216128626991	1.0236947704906	0.884730417889315	0.896076007911031	0.852717431513451	0.815214342355979	0.822520409545187	0.77968951155607	0.80607989017899	0.864071973858703	0.889824906425106	0.840817308010866	0.830462684895401	0.789672621316804	0.901613654540917	0.810569626862842
4	"1:2491259-2491420"	"TNFRSF14"	1.14301857046936	1.07493722550133	1.04940813859214	1.11254504213381	1.18288714146542	1.18394802648634	1.2892310004795	1.15514484720235	1.06651204398644	0.927383032277642	0.935711276350139	0.901265582985262	0.908791522295809	0.785376194423796	0.897080745417682	0.808677962340005	0.951037295823592	0.890894339323471	1.01092489148743	0.883221114484055	0.810573476805533	0.94130885966674
5	"1:2492056-2492161"	"TNFRSF14"	0.994903395480545	0.931954424281162	1.04486429283643	0.960793612641807	0.922799698927405	1.1014927014951	1.08970042356901	0.92999031051617	0.912955892307402	0.783568923072622	0.839743724820285	0.910982706026656	0.865285392106343	0.792941265750555	0.900545332400954	0.838761541825912	0.850963248219713	0.846387064739277	0.915980837351948	0.835107749498402	0.919016494617224	0.913453652397149
6	"1:2493109-2493257"	"TNFRSF14"	0.645756729329961	0.656135988875249	0.790990276763689	0.825858623640864	0.961901612324641	0.862903856533683	0.930241330678275	0.821613908123123	0.799037058804132	0.895575204019609	0.883049599481411	0.818326601295149	0.90934183711252	0.813856976546329	0.855938225612195	0.871010862698922	0.836177570924291	0.923200202817489	0.811379585473695	0.867811724363831	0.926229271369198	0.799592328940753
7	"1:2494267-2494372"	"TNFRSF14"	0.994525478989201	0.872236606420008	1.38168482709117	1.22910701579637	1.31487710096034	1.25960242067928	1.32854259288903	1.14809423301607	1.2440842452303	1.11485700822269	1.52012724667552	1.35679567931797	1.3300386042957	1.40332541295242	1.40218415254489	1.2908619232464	1.39181751628502	1.43366124476442	1.27223180696377	1.32239508929462	1.39226348592044	1.40407550719411
8	"1:2494584-2494715"	"TNFRSF14"	0.960350821552763	0.899897284925297	1.09490933979867	1.03109132052522	1.10681293879872	1.08307524108522	1.14855034616171	1.14579402913552	1.17797772111331	1.06155814958158	1.09859304536901	1.14352952630724	1.13849609411696	1.07699208455832	1.06596768883879	1.04020416839729	1.02056374055544	1.16767722499427	1.08413853926792	1.16457666212466	1.02693928164999	1.14624685630694
8359	"1:4849324-4849443"	"Tiling_rs2235438"	0.903794639948574	0.857258888778061	0.737303791960044	0.931904944018973	0.958537063112152	0.866633652935036	0.86776919196187	0.851693280138816	0.850214715841585	0.981015462789595	0.912760499539382	1.102872769167	0.877070033738886	1.10885884003913	0.976656565622723	0.954352116511687	0.969612851229531	1.08748973030759	0.848894023405962	0.990019282201689	1.18994405964091	0.872297909603503
8360	"1:4955802-4955921"	"Tiling_rs6426446"	0.963621363321124	0.955319914971685	0.901252336361854	0.866699859417778	1.00223450553147	0.878925877219791	0.736360269724968	0.980399620356915	0.921871809573519	0.957124823120002	1.00410258432387	1.03780160844877	0.941183511149978	0.987055086826925	1.04595341054447	1.03138591664722	0.959260841078254	0.999744892274896	0.901625735976749	1.03526619196234	0.920378155962634	0.868901013876394
